datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-16T18:15:58.398+0200,3110,1020,6.450,244.090,0.00,17.76,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:58.000+0200,3013,948,5.994,48.1107217,-1.7024917,0.00,6.79,21.46,32.26,35.1,119,3,,
2025-07-16T18:15:58.907+0200,3111,1020,6.450,244.090,0.00,17.75,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:58.000+0200,3014,948,5.994,48.1107217,-1.7024917,0.00,6.79,21.46,32.26,35.1,119,3,,
2025-07-16T18:15:58.931+0200,3111,1020,6.450,244.090,0.00,17.75,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:58.000+0200,3014,948,5.994,48.1107217,-1.7024917,0.00,6.79,21.46,32.26,35.1,119,3,,
2025-07-16T18:15:58.955+0200,3111,1020,6.450,244.090,0.00,17.75,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:15:58.000+0200,3014,948,5.994,48.1107217,-1.7024917,0.00,6.79,21.46,32.26,35.1,119,3,,
2025-07-16T18:16:00.766+0200,3113,1020,6.450,244.090,0.00,17.74,22.91,34.39,35.00,0.00,79.89,0.11,,9,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:00.000+0200,3016,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:00.785+0200,3113,1020,6.450,244.090,0.00,17.74,22.91,34.39,35.00,0.00,79.89,0.11,,9,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:00.000+0200,3016,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:01.299+0200,3113,1020,6.450,244.090,0.00,17.73,22.91,34.39,35.00,0.00,79.89,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:01.000+0200,3016,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:01.320+0200,3113,1020,6.450,244.090,0.00,17.73,22.91,34.39,35.00,0.00,79.89,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:01.000+0200,3016,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:01.875+0200,3114,1020,6.450,244.090,0.00,17.72,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:01.000+0200,3017,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:01.900+0200,3114,1020,6.450,244.090,0.00,17.72,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:01.000+0200,3017,948,5.994,48.1107200,-1.7024983,0.00,6.79,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:02.418+0200,3114,1020,6.450,244.090,0.00,17.71,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:02.000+0200,3017,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:02.437+0200,3114,1020,6.450,244.090,0.00,17.71,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:02.000+0200,3018,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:02.458+0200,3114,1020,6.450,244.090,0.00,17.71,22.91,34.39,35.00,0.00,79.90,0.12,,10,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:02.000+0200,3018,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:03.202+0200,3115,1020,6.450,244.090,0.00,17.70,22.91,34.39,35.00,0.00,79.90,0.11,,9,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:03.000+0200,3018,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:03.224+0200,3115,1020,6.450,244.090,0.00,17.70,22.91,34.39,35.00,0.00,79.90,0.11,,9,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:03.000+0200,3018,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:03.781+0200,3116,1020,6.450,244.090,0.00,17.68,22.91,34.39,35.00,0.00,79.92,0.08,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:03.000+0200,3019,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:03.805+0200,3116,1020,6.450,244.090,0.00,17.68,22.91,34.39,35.00,0.00,79.92,0.08,,6,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:03.000+0200,3019,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:04.313+0200,3116,1020,6.450,244.090,0.00,17.67,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:04.000+0200,3019,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:04.336+0200,3116,1020,6.450,244.090,0.00,17.67,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:04.000+0200,3019,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:04.848+0200,3117,1020,6.450,244.090,0.00,17.67,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:04.000+0200,3020,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:04.871+0200,3117,1020,6.450,244.090,0.00,17.67,22.91,34.39,35.00,0.00,79.90,0.09,,7,87,32,37,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:04.000+0200,3020,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:06.410+0200,3118,1020,6.450,244.090,0.00,17.66,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,36,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:06.000+0200,3021,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:06.436+0200,3118,1020,6.450,244.090,0.00,17.66,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,36,32,100,,-58.0,5.3,,,0,2025-07-16T18:16:06.000+0200,3022,948,5.994,48.1107200,-1.7024983,0.00,6.78,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:08.052+0200,3120,1020,6.450,244.090,0.00,17.65,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:08.000+0200,3023,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:08.076+0200,3120,1020,6.450,244.090,0.00,17.65,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:08.000+0200,3023,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:08.648+0200,3120,1020,6.450,244.090,0.00,17.64,22.91,34.39,35.00,0.00,79.89,0.09,,7,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:08.000+0200,3024,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:08.673+0200,3120,1020,6.450,244.090,0.00,17.64,22.91,34.39,35.00,0.00,79.89,0.09,,7,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:08.000+0200,3024,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:10.268+0200,3122,1020,6.450,244.090,0.00,17.63,22.91,34.39,35.00,0.00,79.90,0.07,,6,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:10.000+0200,3025,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:10.293+0200,3122,1020,6.450,244.090,0.00,17.63,22.91,34.39,35.00,0.00,79.90,0.07,,6,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:10.000+0200,3025,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:10.312+0200,3122,1020,6.450,244.090,0.00,17.63,22.91,34.39,35.00,0.00,79.90,0.07,,6,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:10.000+0200,3025,948,5.994,48.1107200,-1.7024983,0.00,6.77,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:11.028+0200,3123,1020,6.450,244.090,0.00,17.62,22.91,34.39,35.00,0.00,79.90,0.08,,6,87,32,36,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:11.000+0200,3026,948,5.994,48.1107200,-1.7024983,0.00,6.76,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:11.050+0200,3123,1020,6.450,244.090,0.00,17.62,22.91,34.39,35.00,0.00,79.90,0.08,,6,87,32,36,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:11.000+0200,3026,948,5.994,48.1107200,-1.7024983,0.00,6.76,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:11.639+0200,3124,1020,6.450,244.090,0.00,17.61,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:11.000+0200,3027,948,5.994,48.1107200,-1.7024983,0.00,6.76,21.46,32.26,33.8,119,3,,
2025-07-16T18:16:11.656+0200,3124,1020,6.450,244.090,0.00,17.61,22.91,34.39,35.00,0.00,79.89,0.06,,5,87,32,37,32,100,,-58.0,5.4,,,0,2025-07-16T18:16:11.000+0200,3027,948,5.994,48.1107200,-1.7024983,0.00,6.76,21.46,32.26,33.8,119,3,,
